OrderId,Dated,ResortId,Resort,VendorId,Vendor,Arrival,Departure,PropertyType,PropertyTypeId,RoomType,RoomTypeId,Studio,Bed1,Bed2,Bed3,Bed4,Status,MinUnits
93950,2025-02-11 22:39:36.830,202,Limetree Beach Resort,2,Wyndham,2026-01-17,2026-01-24,None,12,Standard,1,True,False,False,False,False,Searching,0
96308,2025-03-22 10:13:19.453,202,Limetree Beach Resort,2,Wyndham,2026-01-18,2026-01-23,None,12,Standard,1,True,False,False,False,False,Searching,0
96774,2025-03-30 19:27:40.357,202,Limetree Beach Resort,2,Wyndham,2026-01-18,2026-01-23,None,12,Suite,3,False,True,False,False,False,Searching,0
99355,2025-06-10 20:24:18.863,202,Limetree Beach Resort,2,Wyndham,2026-01-24,2026-01-31,None,12,Standard,1,True,False,False,False,False,Searching,0
103299,2025-09-29 16:38:00.407,202,Limetree Beach Resort,2,Wyndham,2026-02-25,2026-02-27,None,12,Standard,1,True,False,False,False,False,Searching,0
103197,2025-09-26 20:44:32.027,202,Limetree Beach Resort,2,Wyndham,2026-04-01,2026-04-05,None,12,Standard,1,True,False,False,False,False,Searching,0
103201,2025-09-26 22:49:49.440,202,Limetree Beach Resort,2,Wyndham,2026-04-01,2026-04-05,None,12,Standard,1,True,False,False,False,False,Searching,0
103230,2025-09-27 16:54:21.763,202,Limetree Beach Resort,2,Wyndham,2026-04-19,2026-04-22,None,12,Standard,1,True,False,False,False,False,Searching,0
103232,2025-09-27 17:24:22.790,202,Limetree Beach Resort,2,Wyndham,2026-04-19,2026-04-22,None,12,Standard,1,True,False,False,False,False,Searching,0
101589,2025-08-15 20:16:31.473,202,Limetree Beach Resort,2,Wyndham,2026-06-21,2026-06-30,None,12,Standard,1,True,False,False,False,False,Searching,0
99191,2025-06-05 09:53:31.393,208,Peacock Suites,2,Wyndham,2025-11-16,2025-11-20,None,12,Standard,1,False,True,False,False,False,Searching,0
103046,2025-09-23 11:59:47.880,251,Indio Resort,2,Wyndham,2025-12-14,2025-12-22,None,12,Standard,1,False,False,True,False,False,Searching,0
102949,2025-09-20 21:48:12.547,251,Indio Resort,2,Wyndham,2026-01-14,2026-01-19,None,12,Standard,1,False,True,False,False,False,Searching,0
102584,2025-09-11 19:01:18.657,251,Indio Resort,2,Wyndham,2026-01-16,2026-01-19,None,12,Standard,1,False,False,True,False,False,Searching,0
100337,2025-07-13 00:42:35.220,251,Indio Resort,2,Wyndham,2026-01-22,2026-01-29,None,12,Standard,1,False,True,False,False,False,Searching,0
98672,2025-05-20 20:31:29.080,251,Indio Resort,2,Wyndham,2026-02-01,2026-03-07,None,12,Standard,1,False,False,True,False,False,Searching,0
98672,2025-05-20 20:31:29.080,251,Indio Resort,2,Wyndham,2026-02-01,2026-03-07,None,12,Standard,1,False,False,True,False,False,Searching,0
98169,2025-05-05 21:32:45.033,251,Indio Resort,2,Wyndham,2026-04-09,2026-04-13,None,12,Standard,1,False,True,False,False,False,Searching,0
103161,2025-09-26 01:24:51.857,251,Indio Resort,2,Wyndham,2026-04-17,2026-04-20,None,12,Standard,1,False,True,False,False,False,Searching,0
103165,2025-09-26 02:34:17.670,251,Indio Resort,2,Wyndham,2026-04-18,2026-04-20,None,12,Standard,1,False,True,False,False,False,Searching,0
98686,2025-05-21 04:16:23.253,251,Indio Resort,2,Wyndham,2026-04-22,2026-04-29,None,12,Standard,1,False,False,True,False,False,Searching,0
99467,2025-06-14 05:59:30.980,251,Indio Resort,2,Wyndham,2026-04-23,2026-04-27,None,12,Standard,1,False,False,True,False,False,Searching,0
103265,2025-09-28 16:25:02.020,259,Grand Palms Resort,2,Wyndham,2026-07-12,2026-07-23,None,12,Standard,1,False,False,False,True,False,Searching,0
103194,2025-09-26 20:02:15.953,439,Atlanta Resort,2,Wyndham,2026-01-10,2026-01-15,None,12,Deluxe,2,False,False,True,False,False,Searching,0
100587,2025-07-19 17:37:46.273,439,Atlanta Resort,2,Wyndham,2026-01-11,2026-01-16,None,12,Deluxe,2,False,False,True,False,False,Searching,0
103187,2025-09-26 16:29:00.507,439,Atlanta Resort,2,Wyndham,2026-01-11,2026-01-16,None,12,Deluxe,2,False,False,True,False,False,Searching,0
101643,2025-08-17 16:21:54.223,439,Atlanta Resort,2,Wyndham,2026-02-13,2026-02-15,None,12,Deluxe,2,True,False,False,False,False,Searching,0
100676,2025-07-21 16:43:48.143,439,Atlanta Resort,2,Wyndham,2026-03-11,2026-03-13,None,12,Deluxe,2,False,False,True,False,False,Searching,0
96042,2025-03-17 17:34:32.407,439,Atlanta Resort,2,Wyndham,2026-04-10,2026-04-17,None,12,Deluxe,2,True,False,False,False,False,Searching,0
100617,2025-07-20 12:55:18.410,439,Atlanta Resort,2,Wyndham,2026-06-07,2026-06-14,None,12,Deluxe,2,True,False,False,False,False,Searching,0
99465,2025-06-14 02:02:15.747,439,Atlanta Resort,2,Wyndham,2026-06-13,2026-06-16,None,12,Suite,3,False,True,False,False,False,Searching,0
95453,2025-03-08 08:39:46.980,439,Atlanta Resort,2,Wyndham,2026-06-14,2026-06-16,None,12,Deluxe,2,True,False,False,False,False,Searching,0
100080,2025-07-03 01:21:38.433,439,Atlanta Resort,2,Wyndham,2026-06-14,2026-06-21,None,12,Deluxe,2,False,False,True,False,False,Searching,0
100625,2025-07-20 14:04:10.730,439,Atlanta Resort,2,Wyndham,2026-06-20,2026-06-23,None,12,Deluxe,2,True,False,False,False,False,Searching,0
101109,2025-08-03 14:19:56.000,439,Atlanta Resort,2,Wyndham,2026-06-30,2026-07-02,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102520,2025-09-09 22:21:37.357,439,Atlanta Resort,2,Wyndham,2026-07-04,2026-07-07,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102486,2025-09-09 14:03:12.287,439,Atlanta Resort,2,Wyndham,2026-07-05,2026-07-08,None,12,Deluxe,2,True,False,False,False,False,Searching,0
102804,2025-09-17 20:11:56.863,439,Atlanta Resort,2,Wyndham,2026-07-05,2026-07-07,None,12,Deluxe,2,True,False,False,False,False,Searching,0
102492,2025-09-09 16:11:01.437,439,Atlanta Resort,2,Wyndham,2026-07-07,2026-07-09,None,12,Suite,3,False,True,False,False,False,Searching,0
103144,2025-09-25 16:17:19.207,439,Atlanta Resort,2,Wyndham,2026-07-07,2026-07-09,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102521,2025-09-09 22:27:06.487,439,Atlanta Resort,2,Wyndham,2026-07-07,2026-07-09,None,12,Deluxe,2,False,False,True,False,False,Searching,0
95413,2025-03-07 16:19:22.773,439,Atlanta Resort,2,Wyndham,2026-07-13,2026-07-16,None,12,Deluxe,2,True,False,False,False,False,Searching,0
96748,2025-03-30 10:14:44.120,439,Atlanta Resort,2,Wyndham,2026-07-14,2026-07-16,None,12,Suite,3,False,True,False,False,False,Searching,0
101194,2025-08-05 16:50:34.443,439,Atlanta Resort,2,Wyndham,2026-07-14,2026-07-16,None,12,Deluxe,2,False,False,True,False,False,Searching,0
103056,2025-09-23 15:31:04.700,439,Atlanta Resort,2,Wyndham,2026-07-15,2026-07-17,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102197,2025-09-02 20:08:33.590,439,Atlanta Resort,2,Wyndham,2026-09-01,2026-09-08,None,12,Deluxe,2,True,False,False,False,False,Searching,0
102360,2025-09-06 13:55:34.857,439,Atlanta Resort,2,Wyndham,2026-09-03,2026-09-07,None,12,Deluxe,2,False,False,True,False,False,Searching,0
94169,2025-02-16 13:53:25.783,465,Kaua'i Beach Villas,2,Wyndham,2025-11-09,2025-11-16,None,12,Suite,3,False,True,False,False,False,Searching,0
102379,2025-09-06 21:52:12.277,465,Kaua'i Beach Villas,2,Wyndham,2026-01-04,2026-01-18,None,12,Suite,3,False,True,False,False,False,Searching,0
99851,2025-06-26 23:20:51.307,465,Kaua'i Beach Villas,2,Wyndham,2026-01-23,2026-01-28,None,12,Deluxe,2,False,False,True,False,False,Searching,0
99796,2025-06-25 10:34:28.063,465,Kaua'i Beach Villas,2,Wyndham,2026-03-28,2026-04-02,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102454,2025-09-08 18:26:19.763,528,Club Wyndham Elysian Beach Resort,2,Wyndham,2026-05-02,2026-05-07,None,12,Deluxe,2,True,False,False,False,False,Searching,0
102728,2025-09-15 19:46:32.220,568,Club Wyndham Moab,2,Wyndham,2026-03-26,2026-03-29,None,12,Presidential,4,False,False,False,False,True,Searching,0
